Date,TSLA,META,KO,AMZN
2013-05-09,4.626667022705078,27.040000915527344,30.971031188964844,13.008000373840332
2013-05-10,5.117332935333252,26.68000030517578,30.993085861206055,13.181500434875488
2013-05-13,5.853332996368408,26.81999969482422,31.022510528564453,13.225500106811523
2013-05-14,5.549333095550537,27.06999969482422,31.265155792236328,13.416500091552734
2013-05-15,5.656000137329102,26.600000381469727,31.559280395507812,13.32800006866455
2013-05-16,6.150000095367432,26.1299991607666,31.684288024902344,13.206000328063965
2013-05-17,6.099999904632568,26.25,31.59603500366211,13.494999885559082
2013-05-20,5.995999813079834,25.760000228881836,31.162212371826172,13.381500244140625
2013-05-21,5.8393330574035645,25.65999984741211,31.13279914855957,13.442999839782715
2013-05-22,5.815999984741211,25.15999984741211,31.066619873046875,13.14799976348877
2013-05-23,6.182000160217285,25.059999465942383,30.831331253051758,13.09000015258789
2013-05-24,6.4720001220703125,24.309999465942383,31.059280395507812,13.086999893188477
2013-05-28,7.355332851409912,24.100000381469727,31.287214279174805,13.364500045776367
2013-05-29,6.975333213806152,23.31999969482422,30.44161605834961,13.27649974822998
2013-05-30,6.99666690826416,24.549999237060547,29.978370666503906,13.341500282287598
2013-05-31,6.517333030700684,24.350000381469727,29.40483283996582,13.460000038146973
2013-06-03,6.172667026519775,23.850000381469727,30.007781982421875,13.343999862670898
2013-06-04,6.322667121887207,23.520000457763672,30.456323623657227,13.28499984741211
2013-06-05,6.357999801635742,22.899999618530273,29.89013671875,13.358499526977539
2013-06-06,6.489999771118164,22.969999313354492,29.993083953857422,13.391500473022461
2013-06-07,6.802667140960693,23.290000915527344,30.448965072631836,13.843500137329102
2013-06-10,6.670000076293945,24.329999923706055,30.279844284057617,14.053500175476074
2013-06-11,6.297999858856201,24.030000686645508,29.993083953857422,13.73900032043457
2013-06-12,6.51533317565918,23.770000457763672,29.904232025146484,13.583499908447266
2013-06-13,6.545332908630371,23.729999542236328,29.919048309326172,13.78950023651123
2013-06-14,6.686666965484619,23.6299991607666,29.86722183227539,13.69950008392334
2013-06-17,6.813333034515381,24.020000457763672,30.11895751953125,13.902999877929688
2013-06-18,6.892666816711426,24.209999084472656,30.304046630859375,14.088000297546387
2013-06-19,6.97866678237915,24.309999465942383,29.919048309326172,13.907999992370605
2013-06-20,6.710000038146973,23.899999618530273,28.971338272094727,13.67199993133545
2013-06-21,6.636666774749756,24.530000686645508,29.43779182434082,13.668000221252441
2013-06-24,6.765999794006348,23.940000534057617,29.267498016357422,13.530500411987305
2013-06-25,6.826666831970215,24.25,29.408174514770508,13.604499816894531
2013-06-26,7.047999858856201,24.15999984741211,29.85980224609375,13.878499984741211
2013-06-27,7.283332824707031,24.65999984741211,29.807981491088867,13.8774995803833
2013-06-28,7.157332897186279,24.8799991607666,29.696928024291992,13.884499549865723
2013-07-01,7.811999797821045,24.809999465942383,29.956058502197266,14.104999542236328
2013-07-02,7.8546671867370605,24.40999984741211,29.889421463012695,14.18649959564209
2013-07-03,7.682666778564453,24.520000457763672,29.97825813293457,14.201499938964844
2013-07-05,8.005999565124512,24.3700008392334,30.000476837158203,14.293999671936035
2013-07-08,8.107333183288574,24.709999084472656,30.015291213989258,14.529500007629395
2013-07-09,8.229999542236328,25.479999542236328,30.230010986328125,14.576499938964844
2013-07-10,8.15133285522461,25.799999237060547,30.11895751953125,14.616499900817871
2013-07-11,8.37399959564209,25.809999465942383,30.378082275390625,14.982999801635742
2013-07-12,8.65999984741211,25.90999984741211,30.378082275390625,15.3774995803833
2013-07-15,8.484000205993652,26.280000686645508,30.363271713256836,15.328499794006348
2013-07-16,7.269999980926514,26.31999969482422,29.785778045654297,15.343500137329102
2013-07-17,8.016667366027832,26.649999618530273,30.23740005493164,15.434499740600586
2013-07-18,7.935332775115967,26.18000030517578,30.215192794799805,15.205499649047852
2013-07-19,7.97866678237915,25.8799991607666,30.422502517700195,15.261500358581543
2013-07-22,8.161999702453613,26.049999237060547,30.23740005493164,15.173999786376953
2013-07-23,8.182666778564453,26.1299991607666,30.32625961303711,15.053000450134277
2013-07-24,8.113332748413086,26.510000228881836,30.25221824645996,14.946999549865723
2013-07-25,8.271332740783691,34.36000061035156,30.23740005493164,15.170000076293945
2013-07-26,8.62600040435791,34.0099983215332,30.089338302612305,15.600500106811523
2013-07-29,8.974666595458984,35.43000030517578,29.822786331176758,15.305000305175781
2013-07-30,8.78266716003418,37.630001068115234,29.85240936279297,15.120499610900879
2013-07-31,8.95199966430664,36.79999923706055,29.67471694946289,15.060999870300293
2013-08-01,9.036666870117188,37.4900016784668,30.037506103515625,15.278499603271484
2013-08-02,9.199999809265137,38.04999923706055,29.778369903564453,15.21049976348877
2013-08-05,9.645333290100098,39.189998626708984,29.830198287963867,15.049500465393066
2013-08-06,9.476667404174805,38.54999923706055,29.889421463012695,15.037500381469727
2013-08-07,8.9486665725708,38.869998931884766,29.72654151916504,14.845499992370605
2013-08-08,10.232000350952148,38.540000915527344,29.763561248779297,14.786999702453613
2013-08-09,10.199999809265137,38.5,29.73394775390625,14.86299991607666
2013-08-12,9.825332641601562,38.220001220703125,29.489620208740234,14.834500312805176
2013-08-13,9.695332527160645,37.02000045776367,29.356348037719727,14.69849967956543
2013-08-14,9.290666580200195,36.650001525878906,29.267498016357422,14.567000389099121
2013-08-15,9.311332702636719,36.560001373291016,28.941726684570312,14.32349967956543
2013-08-16,9.466667175292969,37.08000183105469,28.91211700439453,14.241000175476074
2013-08-19,9.65999984741211,37.810001373291016,28.712215423583984,14.278499603271484
2013-08-20,9.972000122070312,38.40999984741211,28.615957260131836,14.354499816894531
2013-08-21,9.857333183288574,38.31999969482422,28.342018127441406,14.228500366210938
2013-08-22,10.473333358764648,38.54999923706055,28.364229202270508,14.486499786376953
2013-08-23,10.78933334350586,40.54999923706055,28.51971435546875,14.500499725341797
2013-08-26,10.947999954223633,41.34000015258789,28.223554611206055,14.310500144958496
2013-08-27,11.133999824523926,39.63999938964844,28.245756149291992,14.046500205993652
2013-08-28,11.096667289733887,40.54999923706055,28.393842697143555,14.079000473022461
2013-08-29,11.070667266845703,41.279998779296875,28.208749771118164,14.199000358581543
2013-08-30,11.266667366027832,41.290000915527344,28.267982482910156,14.048999786376953
2013-09-03,11.262666702270508,41.869998931884766,28.060672760009766,14.4399995803833
2013-09-04,11.374667167663574,41.779998779296875,28.534517288208008,14.682000160217285
2013-09-05,11.328666687011719,42.65999984741211,28.312402725219727,14.704999923706055
2013-09-06,11.131333351135254,43.95000076293945,28.393842697143555,14.793000221252441
2013-09-09,10.713333129882812,44.040000915527344,28.51971435546875,14.98550033569336
2013-09-10,11.091333389282227,43.599998474121094,28.60115623474121,15.017999649047852
2013-09-11,10.90133285522461,45.040000915527344,28.712215423583984,14.982000350952148
2013-09-12,10.995332717895508,44.75,28.66745948791504,14.942999839782715
2013-09-13,11.03600025177002,44.310001373291016,28.853906631469727,14.895999908447266
2013-09-16,11.10533332824707,42.5099983215332,28.98069190979004,14.803000450134277
2013-09-17,11.081999778747559,45.06999969482422,28.92848777770996,15.208499908447266
2013-09-18,11.08133316040039,45.22999954223633,29.52509880065918,15.601499557495117
2013-09-19,11.861332893371582,45.97999954223633,29.3162841796875,15.602999687194824
2013-09-20,12.22599983215332,47.4900016784668,29.383390426635742,15.817000389099121
2013-09-23,12.074000358581543,47.189998626708984,28.80916404724121,15.57450008392334
2013-09-24,12.155332565307617,48.45000076293945,28.734580993652344,15.706500053405762
2013-09-25,12.349332809448242,49.459999084472656,28.58543586730957,15.632499694824219
2013-09-26,12.576000213623047,50.38999938964844,28.89120101928711,15.906000137329102
2013-09-27,12.726667404174805,51.2400016784668,28.637636184692383,15.80049991607666
2013-09-30,12.891332626342773,50.22999954223633,28.249832153320312,15.631999969482422
2013-10-01,12.866666793823242,50.41999816894531,28.302032470703125,16.047500610351562
2013-10-02,12.063332557678223,50.279998779296875,27.914234161376953,16.02549934387207
2013-10-03,11.553999900817871,49.18000030517578,27.712886810302734,15.73799991607666
2013-10-04,12.065333366394043,51.040000915527344,27.74270248413086,15.95199966430664
2013-10-07,12.204667091369629,50.52000045776367,27.630849838256836,15.501500129699707
2013-10-08,11.648667335510254,47.13999938964844,27.802371978759766,15.161499977111816
2013-10-09,11.251999855041504,46.77000045776367,27.65321922302246,14.911499977111816
2013-10-10,11.528667449951172,49.04999923706055,28.175256729125977,15.258500099182129
2013-10-11,11.91333293914795,49.11000061035156,28.167802810668945,15.544500350952148
2013-10-14,11.981332778930664,49.5099983215332,28.272197723388672,15.53499984741211
2013-10-15,12.262666702270508,49.5,28.085765838623047,15.319999694824219
2013-10-16,12.237333297729492,51.13999938964844,28.339326858520508,15.524499893188477
2013-10-17,12.186667442321777,52.209999084472656,28.749494552612305,15.53849983215332
2013-10-18,12.226667404174805,54.220001220703125,28.921031951904297,16.446500778198242
2013-10-21,11.506667137145996,53.849998474121094,28.950855255126953,16.32200050354004
2013-10-22,11.435999870300293,52.68000030517578,29.152212142944336,16.62700080871582
2013-10-23,10.966667175292969,51.900001525878906,29.152212142944336,16.33799934387207
2013-10-24,11.543333053588867,52.45000076293945,28.93593406677246,16.61050033569336
2013-10-25,11.310667037963867,51.95000076293945,29.107467651367188,18.16950035095215
2013-10-28,10.857333183288574,50.22999954223633,29.540021896362305,17.908000946044922
2013-10-29,10.964667320251465,49.400001525878906,29.681713104248047,18.135000228881836
2013-10-30,10.614666938781738,49.0099983215332,29.54746437072754,18.054000854492188
2013-10-31,10.662667274475098,50.209999084472656,29.510183334350586,18.201499938964844
2013-11-01,10.811332702636719,49.75,29.540021896362305,17.950000762939453
2013-11-04,11.680000305175781,48.220001220703125,29.465435028076172,17.937000274658203
2013-11-05,11.787332534790039,50.11000061035156,29.457988739013672,17.944499969482422
2013-11-06,10.077333450317383,49.119998931884766,29.8681583404541,17.80900001525879
2013-11-07,9.317999839782715,47.560001373291016,29.70408821105957,17.17799949645996
2013-11-08,9.196666717529297,47.529998779296875,29.8681583404541,17.515499114990234
2013-11-11,9.646666526794434,46.20000076293945,29.73391342163086,17.7189998626709
2013-11-12,9.186667442321777,46.61000061035156,29.74137306213379,17.476499557495117
2013-11-13,9.24666690826416,48.709999084472656,29.92035675048828,17.81100082397461
2013-11-14,9.173333168029785,48.9900016784668,29.987483978271484,18.3700008392334
2013-11-15,9.029999732971191,49.0099983215332,29.994943618774414,18.458499908447266
2013-11-18,8.10533332824707,45.83000183105469,29.9576416015625,18.30900001525879
2013-11-19,8.406000137329102,46.36000061035156,29.93527603149414,18.246999740600586
2013-11-20,8.074000358581543,46.43000030517578,29.87562370300293,18.12849998474121
2013-11-21,8.140000343322754,46.70000076293945,30.151552200317383,18.445999145507812
2013-11-22,8.092000007629395,46.22999954223633,30.151552200317383,18.61549949645996
2013-11-25,8.055999755859375,44.81999969482422,30.106796264648438,18.832000732421875
2013-11-26,8.033332824707031,45.88999938964844,30.017311096191406,19.068500518798828
2013-11-27,8.462667465209961,46.4900016784668,30.182525634765625,19.335500717163086
2013-11-29,8.485333442687988,47.0099983215332,30.182525634765625,19.680999755859375
2013-12-02,8.277999877929688,47.060001373291016,30.09992790222168,19.614999771118164
2013-12-03,9.646666526794434,46.72999954223633,30.30268669128418,19.232999801635742
2013-12-04,9.263333320617676,48.619998931884766,30.31770133972168,19.29800033569336
2013-12-05,9.36533260345459,48.34000015258789,29.91216278076172,19.22450065612793
2013-12-06,9.157333374023438,47.939998626708984,30.38530158996582,19.34749984741211
2013-12-09,9.4399995803833,48.84000015258789,30.340246200561523,19.24449920654297
2013-12-10,9.47933292388916,50.25,29.92718505859375,19.388999938964844
2013-12-11,9.3100004196167,49.380001068115234,30.13747787475586,19.109500885009766
2013-12-12,9.83133316040039,51.83000183105469,29.446548461914062,19.0625
2013-12-13,9.84333324432373,53.31999969482422,29.461578369140625,19.211999893188477
2013-12-16,9.862667083740234,53.810001373291016,29.491621017456055,19.44849967956543
2013-12-17,10.163999557495117,54.86000061035156,29.363933563232422,19.38249969482422
2013-12-18,9.86533260345459,55.56999969482422,30.054859161376953,19.79800033569336
2013-12-19,9.381333351135254,55.04999923706055,29.934709548950195,19.75950050354004
2013-12-20,9.549332618713379,55.119998931884766,30.06987953186035,20.110000610351562
2013-12-23,9.569999694824219,57.77000045776367,30.15999984741211,20.145999908447266
2013-12-24,10.093999862670898,57.959999084472656,30.182525634765625,19.959999084472656
2013-12-26,10.366666793823242,57.72999954223633,30.40782356262207,20.219499588012695
2013-12-27,10.074666976928711,55.439998626708984,30.53550148010254,19.90399932861328
2013-12-30,10.162667274475098,53.709999084472656,30.858436584472656,19.668500900268555
2013-12-31,10.028667449951172,54.650001525878906,31.023653030395508,19.93950080871582
2014-01-02,10.006667137145996,54.709999084472656,30.53550148010254,19.898500442504883
2014-01-03,9.970666885375977,54.560001373291016,30.38530158996582,19.82200050354004
2014-01-06,9.800000190734863,57.20000076293945,30.24260902404785,19.681499481201172
2014-01-07,9.957332611083984,57.91999816894531,30.33272933959961,19.901500701904297
2014-01-08,10.085332870483398,58.22999954223633,29.994781494140625,20.09600067138672
2014-01-09,9.835332870483398,57.220001220703125,29.837072372436523,20.050500869750977
2014-01-10,9.714667320251465,57.939998626708984,30.13747787475586,19.882999420166016
2014-01-13,9.28933334350586,55.90999984741211,29.686870574951172,19.548999786376953
2014-01-14,10.751333236694336,57.7400016784668,29.807029724121094,19.87700080871582
2014-01-15,10.942000389099121,57.599998474121094,29.85959815979004,19.793500900268555
2014-01-16,11.39799976348877,57.189998626708984,29.822053909301758,19.790000915527344
2014-01-17,11.333999633789062,56.29999923706055,29.499128341674805,19.980499267578125
2014-01-21,11.778667449951172,58.5099983215332,29.979753494262695,20.352500915527344
2014-01-22,11.904000282287598,57.5099983215332,29.964750289916992,20.226999282836914
2014-01-23,12.100000381469727,56.630001068115234,29.46907615661621,19.993499755859375
2014-01-24,11.640000343322754,54.45000076293945,29.168682098388672,19.3799991607666
2014-01-27,11.307999610900879,53.54999923706055,29.086076736450195,19.31399917602539
2014-01-28,11.892000198364258,55.13999938964844,29.191205978393555,19.721500396728516
2014-01-29,11.682000160217285,53.529998779296875,28.462753295898438,19.209999084472656
2014-01-30,12.189332962036133,61.08000183105469,28.66551971435547,20.15049934387207
2014-01-31,12.093999862670898,62.56999969482422,28.402677536010742,17.934499740600586
2014-02-03,11.807332992553711,61.47999954223633,27.937053680419922,17.3075008392334
2014-02-04,11.915332794189453,62.75,28.147323608398438,17.397499084472656
2014-02-05,11.628000259399414,62.189998626708984,28.244966506958008,17.322500228881836
2014-02-06,11.892000198364258,62.15999984741211,28.56038475036621,17.72949981689453
2014-02-07,12.435333251953125,64.31999969482422,28.50030517578125,18.054000854492188
2014-02-10,13.104000091552734,63.54999923706055,28.96592140197754,18.043500900268555
2014-02-11,13.107999801635742,64.8499984741211,29.01848793029785,18.089500427246094
2014-02-12,13.021332740783691,64.44999694824219,28.920852661132812,17.462499618530273
2014-02-13,13.308667182922363,67.33000183105469,29.025997161865234,17.860000610351562
2014-02-14,13.215332984924316,67.08999633789062,29.236268997192383,17.86750030517578
2014-02-18,13.579999923706055,67.30000305175781,28.13982582092285,17.6825008392334
2014-02-19,12.909333229064941,68.05999755859375,27.861949920654297,17.368999481201172
2014-02-20,13.998000144958496,69.62999725341797,28.012147903442383,17.489999771118164
2014-02-21,13.973333358764648,68.58999633789062,27.922027587890625,17.33799934387207
2014-02-24,14.510000228881836,70.77999877929688,28.162351608276367,17.589000701904297
2014-02-25,16.53333282470703,69.8499984741211,28.365123748779297,17.916000366210938
2014-02-26,16.866666793823242,69.26000213623047,28.44021987915039,17.989999771118164
2014-02-27,16.836000442504883,68.94000244140625,28.590421676635742,18.006500244140625
2014-02-28,16.320667266845703,68.45999908447266,28.68804359436035,18.104999542236328
2014-03-03,16.70400047302246,67.41000366210938,28.627971649169922,17.98900032043457
2014-03-04,16.98933219909668,68.80000305175781,28.770654678344727,18.19499969482422
2014-03-05,16.8439998626709,71.56999969482422,28.80069351196289,18.618499755859375
2014-03-06,16.862667083740234,70.83999633789062,28.890817642211914,18.607999801635742
2014-03-07,16.413999557495117,69.80000305175781,28.950895309448242,18.60300064086914
2014-03-10,15.922666549682617,72.02999877929688,29.025997161865234,18.526500701904297
2014-03-11,15.62733268737793,70.0999984741211,29.13863754272461,18.44099998474121
2014-03-12,16.099332809448242,70.87999725341797,29.119722366333008,18.531999588012695
2014-03-13,15.852666854858398,68.83000183105469,28.741252899169922,18.57550048828125
2014-03-14,15.39799976348877,67.72000122070312,28.89263916015625,18.687000274658203
2014-03-17,15.59866714477539,68.73999786376953,28.968338012695312,18.75200080871582
2014-03-18,16.002666473388672,69.19000244140625,29.066743850708008,18.938499450683594
2014-03-19,15.72266674041748,68.23999786376953,28.869935989379883,18.661500930786133
2014-03-20,15.660667419433594,66.97000122070312,29.10458755493164,18.44849967956543
2014-03-21,15.259332656860352,67.23999786376953,29.097015380859375,18.0310001373291
2014-03-24,14.678000450134277,64.0999984741211,29.066743850708008,17.592500686645508
2014-03-25,14.696000099182129,64.88999938964844,29.233253479003906,17.73550033569336
2014-03-26,14.197333335876465,60.38999938964844,29.225688934326172,17.170499801635742
2014-03-27,13.821332931518555,60.970001220703125,29.3846492767334,16.923500061035156
2014-03-28,14.157999992370605,60.0099983215332,29.48305892944336,16.914499282836914
2014-03-31,13.896666526794434,60.2400016784668,29.26353645324707,16.818500518798828
2014-04-01,14.464667320251465,62.619998931884766,29.074302673339844,17.149499893188477
2014-04-02,15.352666854858398,62.720001220703125,29.013748168945312,17.097999572753906
2014-04-03,15.026666641235352,59.4900016784668,28.816946029663086,16.680999755859375
2014-04-04,14.148667335510254,56.75,28.93048858642578,16.149999618530273
2014-04-07,13.834667205810547,56.95000076293945,29.233253479003906,15.887999534606934
2014-04-08,14.36400032043457,58.189998626708984,29.445215225219727,16.353500366210938
2014-04-09,14.461999893188477,62.40999984741211,29.513328552246094,16.590499877929688
2014-04-10,13.612667083740234,59.15999984741211,29.43764305114746,15.855500221252441
2014-04-11,13.585332870483398,58.529998779296875,29.240827560424805,15.58650016784668
2014-04-14,13.206000328063965,58.88999938964844,29.31652069091797,15.795499801635742
2014-04-15,12.927332878112793,59.09000015258789,30.414104461669922,15.803999900817871
2014-04-16,13.27400016784668,59.720001220703125,30.724441528320312,16.18400001525879
2014-04-17,13.208000183105469,58.939998626708984,30.822851181030273,16.245500564575195
2014-04-21,13.625332832336426,61.2400016784668,30.845563888549805,16.543500900268555
2014-04-22,14.576000213623047,63.029998779296875,30.81528091430664,16.465999603271484
2014-04-23,13.866000175476074,61.36000061035156,30.830419540405273,16.229000091552734
2014-04-24,13.857333183288574,60.869998931884766,30.807708740234375,16.857500076293945
2014-04-25,13.323332786560059,57.709999084472656,31.042369842529297,15.191499710083008
2014-04-28,13.234000205993652,56.13999938964844,31.057512283325195,14.829000473022461
2014-04-29,13.79466724395752,58.150001525878906,30.709306716918945,15.019000053405762
2014-04-30,13.859333038330078,59.779998779296875,30.87584114074707,15.206500053405762
2014-05-01,13.84866714477539,61.150001525878906,30.868255615234375,15.394499778747559
2014-05-02,14.060667037963867,60.459999084472656,30.996950149536133,15.400500297546387
2014-05-05,14.440667152404785,61.220001220703125,30.853124618530273,15.5024995803833
2014-05-06,13.8186674118042,58.529998779296875,30.64874839782715,14.869000434875488
2014-05-07,13.423333168029785,57.38999938964844,30.96666717529297,14.635499954223633
2014-05-08,11.906000137329102,56.7599983215332,30.830419540405273,14.416000366210938
2014-05-09,12.150667190551758,57.2400016784668,30.936389923095703,14.612000465393066
2014-05-12,12.311332702636719,59.83000183105469,30.898550033569336,15.142999649047852
2014-05-13,12.677332878112793,59.83000183105469,31.118057250976562,15.232000350952148
2014-05-14,12.708000183105469,59.22999954223633,30.9515323638916,14.880999565124512
2014-05-15,12.572667121887207,57.91999816894531,30.67146110534668,14.759499549865723
2014-05-16,12.77066707611084,58.02000045776367,30.9515323638916,14.885000228881836
2014-05-19,13.072667121887207,59.209999084472656,30.81528091430664,14.838000297546387
2014-05-20,13.020000457763672,58.560001373291016,30.71687126159668,15.059499740600586
2014-05-21,13.296667098999023,60.4900016784668,30.936389923095703,15.250499725341797
2014-05-22,13.658666610717773,60.52000045776367,30.71687126159668,15.245499610900879
2014-05-23,13.819999694824219,61.349998474121094,30.71687126159668,15.612000465393066
2014-05-27,14.104000091552734,63.47999954223633,30.860692977905273,15.541000366210938
2014-05-28,14.015999794006348,63.5099983215332,30.71687126159668,15.508000373840332
2014-05-29,14.015999794006348,63.83000183105469,30.777427673339844,15.689000129699707
2014-05-30,13.851332664489746,63.29999923706055,30.96666717529297,15.6274995803833
2014-06-02,13.646666526794434,63.08000183105469,30.9288272857666,15.442000389099121
2014-06-03,13.662667274475098,62.869998931884766,30.943965911865234,15.35949993133545
2014-06-04,13.599332809448242,63.34000015258789,30.87584114074707,15.33899974822998
2014-06-05,13.793333053588867,63.189998626708984,30.9515323638916,16.178499221801758
2014-06-06,13.878000259399414,62.5,31.02722930908203,16.48349952697754
2014-06-09,13.687333106994629,62.880001068115234,30.96666717529297,16.375
2014-06-10,13.486666679382324,65.7699966430664,31.087785720825195,16.620500564575195
2014-06-11,13.631333351135254,65.77999877929688,30.9288272857666,16.760000228881836
2014-06-12,13.567999839782715,64.29000091552734,30.825862884521484,16.295499801635742
2014-06-13,13.761333465576172,64.5,30.78772735595703,16.313499450683594
2014-06-16,14.973999977111816,64.19000244140625,31.00889778137207,16.381000518798828
